mot,nom,nom_trouve_pres_du_mot,mot_trouve_pres_du_nom,total
marchandise,Verlot,1,1,2
marchandise,Versigny,1,1,2
marchandise,Vidal,1,1,2
onn,Lassalle,1,1,2
onn,Laurent,1,1,2
onn,Laurençon,1,1,2
onn,Laville,1,1,2
onn,Lazare,1,1,2
marchandise,Truelle,1,1,2
marchandise,Uhry,1,1,2
marchandise,Valude,1,1,2
onn,Guilloteaux,1,1,2
onn,Guingand,1,1,2
marchandises,Batiot,1,1,2
onn,Gras,1,1,2
onn,Gratien,1,1,2
onn,Graux,1,1,2
onn,Graziani,1,1,2
onn,Grenier,1,1,2
onn,Grousset,1,1,2
onn,Grout,1,1,2
onn,Inizan,1,1,2
marchandises,Binet,1,1,2
marchandises,Blacas,1,1,2
marchandises,Blanchet,1,1,2
marchandises,Boissel,1,1,2
marchandises,Boissieu,1,1,2
onn,Gouzy,1,1,2
onn,Grandjean,1,1,2
onn,Granet,1,1,2
marchandises,Balanant,1,1,2
marchandises,Balandreau,1,1,2
marchandises,Barillet,1,1,2
onn,Gruet,1,1,2
onn,Gilles,1,1,2
onn,Gillet,1,1,2
marchandises,Bonniard,1,1,2
marchandises,Borderie,1,1,2
marchandises,Bories,1,1,2
marchandises,Borriglione,1,1,2
marchandises,Bort,1,1,2
marchandises,Bos,1,1,2
marchandises,Bosquette,1,1,2
marchandises,Bottieau,1,1,2
onn,Guillot,1,1,2
marchandises,Baudouin,1,1,2
marchandises,Baulard,1,1,2
marchandises,Bazille,1,1,2
marchandises,Bazillon,1,1,2
marchandises,Beaumont,1,1,2
marchandises,Bender,1,1,2
marchandises,Bernis,1,1,2
onn,Guen,1,1,2
onn,Guesde,1,1,2
onn,Guesnier,1,1,2
onn,Guillemin,1,1,2
marchandises,Battle,1,1,2
onn,Guyard,1,1,2
onn,Guyot,1,1,2
onn,Guéguen,1,1,2
onn,Gévelot,1,1,2
marchandises,Alcide,1,1,2
marchandises,Alicot,1,1,2
marchandises,Alphonse,1,1,2
marchandises,Amaury,1,1,2
marchandises,Ambroise,1,1,2
marchandises,Anatole,1,1,2
marchandises,Barouille,1,1,2
marchandise,Waddington,1,1,2
onn,Jadé,1,1,2
onn,Jaluzot,1,1,2
onn,Janin,1,1,2
onn,Jannin,1,1,2
onn,Janzé,1,1,2
onn,Jardins,1,1,2
onn,Jean-Baptiste,1,1,2
marchandises,Albert-Favre,1,1,2
onn,Hébert,1,1,2
onn,Hérisson,1,1,2
marchandises,Anquetil,1,1,2
marchandises,Barrois,1,1,2
marchandises,Barré,1,1,2
marchandises,Barthélémy,1,1,2
marchandises,Arbouin,1,1,2
onn,Hilaire,1,1,2
onn,Houdaille,1,1,2
marchandises,Aulan,1,1,2
marchandises,Auricoste,1,1,2
marchandises,Aussoleil,1,1,2
marchandises,Aymé,1,1,2
marchandises,Bagnol,1,1,2
onn,Guy,1,1,2
onn,Haguenin,1,1,2
onn,Harcourt,1,1,2
onn,Haudos,1,1,2
onn,Haussmann,1,1,2
onn,Henrique-Duluc,1,1,2
onn,Herbet,1,1,2
onn,Hermabessière,1,1,2
onn,Heuzey,1,1,2
onn,Guiraud,1,1,2
onn,Guist'Hau,1,1,2
onn,Gustave,1,1,2
marchandises,Bail-Maignan,1,1,2
onn,Adigard,1,1,2
marchandises,Fiquet,1,1,2
marchandises,Fitte,1,1,2
marchandises,Fié,1,1,2
marchandises,Floquet,1,1,2
marchandises,Florent,1,1,2
marchandises,Florentin,1,1,2
marchandises,Flourens,1,1,2
marchandises,Folleville,1,1,2
onn,Auriac,1,1,2
marchandises,Cyprien,1,1,2
onn,Ballue,1,1,2
onn,Balsan,1,1,2
onn,Bansard,1,1,2
onn,Baptiste,1,1,2
onn,Baptistin,1,1,2
marchandises,Fesq,1,1,2
onn,Antony,1,1,2
onn,Arbel,1,1,2
onn,Archimbaud,1,1,2
onn,Armand,1,1,2
onn,Armez,1,1,2
onn,Balanant,1,1,2
onn,Alphonse,1,1,2
onn,Amand,1,1,2
onn,Amans,1,1,2
onn,Amédée,1,1,2
onn,Ancel,1,1,2
onn,Angoulvant,1,1,2
onn,Anthime,1,1,2
onn,Anthime-Ménard,1,1,2
onn,Adriani,1,1,2
onn,Agoult,1,1,2
marchandises,Gillot,1,1,2
onn,Albert-Poulain,1,1,2
onn,Alexandre-Blanc,1,1,2
onn,Alexis,1,1,2
onn,Alfred,1,1,2
onn,Allard,1,1,2
marchandises,Gautret,1,1,2
marchandises,Gauvin,1,1,2
marchandises,Gayraud,1,1,2
marchandises,Gendre,1,1,2
marchandises,Gervais,1,1,2
marchandises,Ghesquière,1,1,2
onn,Ajam,1,1,2
onn,Benjamin,1,1,2
onn,Bermond,1,1,2
onn,Bernis,1,1,2
onn,Baradé,1,1,2
onn,Barbotin,1,1,2
onn,Bartholoni,1,1,2
onn,Barthélemy,1,1,2
onn,Barthélémy,1,1,2
onn,Barès,1,1,2
onn,Baréty,1,1,2
onn,Arnaud,1,1,2
marchandises,Fontaine,1,1,2
marchandises,Forcioli,1,1,2
marchandises,Foucher,1,1,2
marchandises,Fouché,1,1,2
marchandises,Foulon,1,1,2
marchandises,Fourcand,1,1,2
onn,Bar,1,1,2
onn,Barabant,1,1,2
onn,Boissieu,1,1,2
onn,Bokanowski,1,1,2
onn,Bollet,1,1,2
onn,Baud,1,1,2
onn,Artaud,1,1,2
onn,Augagneur,1,1,2
marchandises,Frébault,1,1,2
marchandises,Fully,1,1,2
marchandises,Gaborit,1,1,2
marchandises,Gabrielli,1,1,2
marchandises,Gadaud,1,1,2
marchandises,Gallet,1,1,2
marchandises,Galli,1,1,2
marchandises,Galot,1,1,2
onn,Belon,1,1,2
marchandises,Euzière,1,1,2
marchandises,Fabien,1,1,2
marchandises,Fabien-Cesbron,1,1,2
marchandises,Fabry,1,1,2
marchandises,Fajon,1,1,2
marchandises,Farcy,1,1,2
marchandises,Fauré,1,1,2
onn,Baudet,1,1,2
onn,Baudry,1,1,2
onn,Beauquier,1,1,2
onn,Belle,1,1,2
marchandises,Etcheverry,1,1,2
marchandises,Girault,1,1,2
marchandises,Giray,1,1,2
marchandises,Girou,1,1,2
marchandises,Godelle,1,1,2
marchandises,Gourd,1,1,2
marchandises,Goussot,1,1,2
obstruction,Vignes,1,1,2
obstruction,Vigouroux,1,1,2
obstruction,Vilers,1,1,2
obstruction,Villaine,1,1,2
marchandises,Frot,1,1,2
obstruction,Vital,1,1,2
obstruction,Vival,1,1,2
obstruction,Voisin,1,1,2
marchandises,Guyot-Dessaigne,1,1,2
marchandises,Haentjens,1,1,2
marchandises,Henriot,1,1,2
obstruction,Trocquer,1,1,2
obstruction,Ursleur,1,1,2
obstruction,Valude,1,1,2
obstruction,Vernet,1,1,2
obstruction,Verneuil,1,1,2
obstruction,Villejean,1,1,2
obstruction,Tardif,1,1,2
obstruction,Thalamas,1,1,2
obstruction,Thivrier,1,1,2
obstruction,Tinguy,1,1,2
obstruction,Tony,1,1,2
marchandises,Jourdain,1,1,2
marchandises,Jugy,1,1,2
marchandises,Jules-Armand,1,1,2
marchandises,Jullien,1,1,2
obstruction,Sixte-Quenin,1,1,2
marchandises,Ginoux-Defermon,1,1,2
obstruction,Soulier,1,1,2
obstruction,Stanislas,1,1,2
marchandises,Jacquier,1,1,2
marchandises,Jaeger,1,1,2
marchandises,Jametel,1,1,2
marchandises,Jammy,1,1,2
marchandises,Javal,1,1,2
marchandises,Joinville,1,1,2
marchandises,Joly,1,1,2
marchandises,Jouhannet,1,1,2
obstruction,Willm,1,1,2
obstruction,Soland,1,1,2
office national de la navigation,Dreyfus,1,1,2
office national de la navigation,Emile,1,1,2
office national de la navigation,Goust,1,1,2
office national de la navigation,Grandmaison,1,1,2
office national de la navigation,Jousselin,1,1,2
office national de la navigation,Lenoir,1,1,2
office national de la navigation,Nord,1,1,2
marchandises,Grenier,1,1,2
obstruction,Ybarnégaray,1,1,2
office national de la navigation,Alexandre,1,1,2
marchandises,Huguet,1,1,2
office national de la navigation,Armand,1,1,2
office national de la navigation,Borrel,1,1,2
office national de la navigation,Béthune,1,1,2
office national de la navigation,Cassadou,1,1,2
onn,Antide,1,1,2
onn,Antier,1,1,2
marchandises,Franconie,1,1,2
marchandises,Franklin-Bouillon,1,1,2
marchandises,Frayssinet,1,1,2
marchandises,Fresnay,1,1,2
marchandises,Frey,1,1,2
office national de la navigation,Alsace,1,1,2
marchandises,Hémon,1,1,2
marchandises,Hénin,1,1,2
marchandises,Imbert,1,1,2
marchandises,Isambard,1,1,2
marchandises,Jacquemart,1,1,2
marchandises,Guay,1,1,2
marchandises,Guy,1,1,2
marchandises,Garat,1,1,2
marchandises,Garet,1,1,2
marchandises,Garnier,1,1,2
marchandises,Gasconi,1,1,2
office national de la navigation,Crolard,1,1,2
marchandises,Gaulier,1,1,2
marchandises,Gaussorgues,1,1,2
marchandises,Gautier,1,1,2
office national de la navigation,Omer,1,1,2
office national de la navigation,Plissonnier,1,1,2
office national de la navigation,Ternois,1,1,2
office national de la navigation,Varenne,1,1,2
onn,Abbo,1,1,2
onn,Abrami,1,1,2
onn,Achille,1,1,2
marchandises,Gamard,1,1,2
marchandises,Gatineau,1,1,2
marchandises,Denys,1,1,2
marchandises,Denécheau,1,1,2
marchandises,Derognat,1,1,2
marchandises,Desfarges,1,1,2
marchandises,Desmons,1,1,2
marchandises,Després,1,1,2
marchandises,Devaux,1,1,2
marchandises,Develle,1,1,2
onn,Connevot,1,1,2
onn,Constance,1,1,2
onn,Bompard,1,1,2
onn,Conti,1,1,2
onn,Corbon,1,1,2
marchandises,Cosnard,1,1,2
marchandises,Coty,1,1,2
marchandises,Coudreuse,1,1,2
onn,Clément,1,1,2
onn,Cochery,1,1,2
onn,Cochin,1,1,2
onn,Codet,1,1,2
onn,Colin,1,1,2
onn,Colle,1,1,2
onn,Constans,1,1,2
onn,Chaussy,1,1,2
marchandises,Darblay,1,1,2
marchandises,Dauthy,1,1,2
marchandises,Debaune,1,1,2
marchandises,Deguilhem,1,1,2
marchandises,Delafoy,1,1,2
marchandises,Delaunay,1,1,2
onn,Chailley,1,1,2
onn,Chambon,1,1,2
onn,Chanot,1,1,2
onn,Caïtucoli,1,1,2
onn,Chappedelaine,1,1,2
onn,Charlot,1,1,2
onn,Chassaigne-Goyon,1,1,2
onn,Chastanet,1,1,2
onn,Carlier,1,1,2
onn,Carnaud,1,1,2
onn,Carrière,1,1,2
onn,Casimir,1,1,2
onn,Casimir-Perier,1,1,2
onn,Castel,1,1,2
onn,Cazalet,1,1,2
onn,Chanoz,1,1,2
marchandises,Clédou,1,1,2
marchandises,Colle,1,1,2
onn,Daniel,1,1,2
onn,Daniélou,1,1,2
onn,Darblay,1,1,2
onn,Dariac,1,1,2
onn,Debaune,1,1,2
onn,Defontaine,1,1,2
onn,Defoulenay,1,1,2
onn,Deguise,1,1,2
onn,Colrat,1,1,2
onn,Cot,1,1,2
onn,Coucoureux,1,1,2
onn,Coutant,1,1,2
onn,Couteaux,1,1,2
onn,Cruppi,1,1,2
onn,Daguilhon-Pujol,1,1,2
onn,Damour,1,1,2
marchandises,Couteaux,1,1,2
marchandises,Coyrard,1,1,2
marchandises,Crespel,1,1,2
marchandises,Crémieux,1,1,2
onn,Cossé-Brissac,1,1,2
onn,Congy,1,1,2
onn,Choribit,1,1,2
onn,Choron,1,1,2
onn,Clagny,1,1,2
onn,Clament,1,1,2
onn,Claussat,1,1,2
onn,Clos,1,1,2
onn,Clovis,1,1,2
onn,Cluseret,1,1,2
marchandises,Delbet,1,1,2
marchandises,Cluseret,1,1,2
marchandises,Deligne,1,1,2
marchandises,Dellestable,1,1,2
marchandises,Delom-Sorbé,1,1,2
onn,Chautard,1,1,2
onn,Chenavaz,1,1,2
onn,Chevillon,1,1,2
onn,Delachenal,1,1,2
onn,Delafoy,1,1,2
onn,Delanoue,1,1,2
onn,Delattre,1,1,2
marchandises,Clauzel,1,1,2
marchandises,Delesalle,1,1,2
marchandises,Ferroul,1,1,2
marchandises,Ferru,1,1,2
marchandises,Duvigneau,1,1,2
marchandises,Dèche,1,1,2
marchandises,Déroulède,1,1,2
marchandises,Dindeau,1,1,2
marchandises,Disleau,1,1,2
marchandises,Dollfus,1,1,2
marchandises,Donadeï,1,1,2
marchandises,Dor,1,1,2
onn,Chateau,1,1,2
marchandises,Doyen,1,1,2
marchandises,Drake,1,1,2
onn,Bourgier,1,1,2
onn,Boutton,1,1,2
onn,Bovier-Lapierre,1,1,2
onn,Boyer,1,1,2
onn,Brelay,1,1,2
onn,Brialou,1,1,2
marchandises,Deyris,1,1,2
marchandises,Dien,1,1,2
onn,Boret,1,1,2
marchandises,Douville-Maillefeu,1,1,2
marchandises,Dubost,1,1,2
marchandises,Dubreuil,1,1,2
marchandises,Dubuisson,1,1,2
marchandises,Duchesne,1,1,2
onn,Bischoffsheim,1,1,2
onn,Bizarelli,1,1,2
onn,Blacas,1,1,2
onn,Blancsubé,1,1,2
onn,Blatin,1,1,2
onn,Bodan,1,1,2
marchandises,Ferrière,1,1,2
onn,Boissel-Dombreval,1,1,2
marchandises,Edgard,1,1,2
marchandises,Elisée,1,1,2
marchandises,Escanyé,1,1,2
onn,Berquet,1,1,2
onn,Bienaimé,1,1,2
onn,Bilger,1,1,2
onn,Binet,1,1,2
onn,Biré,1,1,2
marchandises,Favre,1,1,2
marchandises,Ferret,1,1,2
onn,Boissel,1,1,2
onn,Calmès,1,1,2
onn,Camus,1,1,2
onn,Camuzet,1,1,2
onn,Cantagrel,1,1,2
marchandises,Delourme,1,1,2
marchandises,Delpeuch,1,1,2
onn,Brière,1,1,2
onn,Brogly,1,1,2
onn,Brun,1,1,2
onn,Buisset,1,1,2
onn,Borrel,1,1,2
onn,Bussat,1,1,2
onn,Buvignier,1,1,2
onn,Bérenger,1,1,2
marchandises,Drelon,1,1,2
marchandises,Dreyfus,1,1,2
marchandises,Drivet,1,1,2
marchandises,Duboin,1,1,2
onn,Brice,1,1,2
onn,Brincard,1,1,2
onn,Bringer,1,1,2
onn,Briquet,1,1,2
onn,Burdeau,1,1,2
onn,Bos,1,1,2
onn,Boucher,1,1,2
onn,Boudet,1,1,2
onn,Bougon,1,1,2
onn,Bouligand,1,1,2
onn,Bourdonnaye,1,1,2
marchandises,Duclaud,1,1,2
marchandises,Dudouyt,1,1,2
marchandises,Dumas,1,1,2
marchandises,Dumay,1,1,2
marchandises,Duport,1,1,2
onn,Caillaux,1,1,2
marchandises,Dupuis,1,1,2
onn,Bontoux,1,1,2
marchandises,Delpierre,1,1,2
marchandises,Delport,1,1,2
marchandises,Deluns-Montaud,1,1,2
marchandises,Demarçay,1,1,2
marchandises,Demoulin,1,1,2
marchandises,Denise,1,1,2
marchandises,Denoix,1,1,2
marchandises,Denormandie,1,1,2
onn,Cachet,1,1,2
marchandises,Dupourqué,1,1,2
exploitation,Anglade,1,1,2
exploitation,Anna,1,1,2
rivière,Baptiste,1,1,2
rivière,Barbançois,1,1,2
rivière,Barillet,1,1,2
rivière,Bartholoni,1,1,2
exploitation,Ariste,1,1,2
exploitation,Arnal,1,1,2
exploitation,Arnaud,1,1,2
exploitation,Arnault,1,1,2
gare,Vachal,1,1,2
exploitation,Artaud,1,1,2
exploitation,Altorffer,1,1,2
exploitation,Amand,1,1,2
exploitation,Augustin,1,1,2
exploitation,Augère,1,1,2
exploitation,Aussoleil,1,1,2
exploitation,Authier,1,1,2
exploitation,Bacquias,1,1,2
exploitation,Arbel,1,1,2
exploitation,Arbouin,1,1,2
exploitation,Archambeaud,1,1,2
exploitation,Arnoult,1,1,2
exploitation,Bethmont,1,1,2
exploitation,Bezanson,1,1,2
exploitation,Bascou,1,1,2
exploitation,Bassetière,1,1,2
exploitation,Baudouin,1,1,2
exploitation,Biétry,1,1,2
exploitation,Blanqui,1,1,2
exploitation,Boisboissel,1,1,2
exploitation,Boissard,1,1,2
exploitation,Bellot,1,1,2
exploitation,Ancel-Seitz,1,1,2
exploitation,Bergeon,1,1,2
exploitation,Bernot,1,1,2
rivière,Barthélémy,1,1,2
rivière,Bartissol,1,1,2
rivière,Baréty,1,1,2
rivière,Bascou,1,1,2
exploitation,Agens,1,1,2
exploitation,Aimé,1,1,2
exploitation,Albert-Thomas,1,1,2
ensablement,Prevet,1,1,2
exploitation,Amiot,1,1,2
exploitation,Benoît,1,1,2
ensablement,Rendu,1,1,2
ensablement,Saint-Paul,1,1,2
ensablement,Voyer,1,1,2
ensablement,Xavier,1,1,2
envasement,Albert,1,1,2
envasement,Anthime,1,1,2
envasement,Anthime-Ménard,1,1,2
envasement,Borne,1,1,2
ensablement,Paul,1,1,2
rivière,Besset,1,1,2
rivière,Beaufort,1,1,2
rivière,Billot,1,1,2
rivière,Bimorel,1,1,2
rivière,Blachère,1,1,2
rivière,Bodan,1,1,2
rivière,Bokanowski,1,1,2
ensablement,Fernand,1,1,2
ensablement,François,1,1,2
ensablement,Février,1,1,2
ensablement,Mahy,1,1,2
ensablement,Milliard,1,1,2
ensablement,Million,1,1,2
rivière,Bethmont,1,1,2
rivière,Beaumont,1,1,2
rivière,Benoît,1,1,2
rivière,Bepmale,1,1,2
engorgement,Perrissoud,1,1,2
engorgement,Raffin-Dugens,1,1,2
engorgement,Sembat,1,1,2
engorgement,Sens,1,1,2
envasement,Plichon,1,1,2
envasement,Rive,1,1,2
envasement,Rocher,1,1,2
envasement,Pesson,1,1,2
envasement,Voyer,1,1,2
exploitation,Abbadie,1,1,2
exploitation,Abbatucci,1,1,2
rivière,Baulard,1,1,2
envasement,Chenal,1,1,2
envasement,Dejardin-Verkinder,1,1,2
envasement,Dépasse,1,1,2
envasement,Habert,1,1,2
envasement,Marcel,1,1,2
envasement,Masse,1,1,2
envasement,Ménard,1,1,2
envasement,Thierry,1,1,2
rivière,Allard,1,1,2
rivière,Allemane,1,1,2
exploitation,Caraman,1,1,2
exploitation,Cardet,1,1,2
exploitation,Caron,1,1,2
exploitation,Casabianca,1,1,2
exploitation,Castel,1,1,2
exploitation,Bully,1,1,2
exploitation,Béchard,1,1,2
exploitation,Béranger,1,1,2
exploitation,Bessonneau,1,1,2
exploitation,Caïtucoli,1,1,2
exploitation,Celos,1,1,2
exploitation,Cernesson,1,1,2
exploitation,Cernin,1,1,2
exploitation,Cesne,1,1,2
exploitation,Chabrol,1,1,2
exploitation,Capgras,1,1,2
rivière,Arras,1,1,2
rivière,Artaud,1,1,2
exploitation,Bienvenue,1,1,2
exploitation,Billy,1,1,2
exploitation,Cazenove,1,1,2
exploitation,Chaussier,1,1,2
exploitation,Clausel,1,1,2
exploitation,Claye,1,1,2
exploitation,Clec'H,1,1,2
exploitation,Chaleil,1,1,2
exploitation,Chambrun,1,1,2
exploitation,Chamerlat,1,1,2
exploitation,Chancel,1,1,2
exploitation,Chanoz,1,1,2
rivière,Alphonse-Rivière,1,1,2
rivière,Alex,1,1,2
exploitation,Boysset,1,1,2
exploitation,Brame,1,1,2
exploitation,Bresson,1,1,2
exploitation,Brierre,1,1,2
exploitation,Brille,1,1,2
exploitation,Brocard,1,1,2
exploitation,Bérenger,1,1,2
exploitation,Caffort,1,1,2
exploitation,Calla,1,1,2
rivière,Aimé,1,1,2
rivière,Albertini,1,1,2
rivière,Alsace,1,1,2
exploitation,Bourdonnaye,1,1,2
exploitation,Bourgier,1,1,2
exploitation,Bourlon,1,1,2
exploitation,Bourrillon,1,1,2
exploitation,Barbin,1,1,2
exploitation,Barré,1,1,2
rivière,Audiffret-Pasquier,1,1,2
exploitation,Athanase,1,1,2
exploitation,Athos,1,1,2
exploitation,Auber,1,1,2
exploitation,Binachon,1,1,2
exploitation,Aucour,1,1,2
exploitation,Baudouin-Bugnet,1,1,2
exploitation,Bavoux,1,1,2
exploitation,Baze,1,1,2
exploitation,Bazillon,1,1,2
exploitation,Beaussier,1,1,2
exploitation,Baile,1,1,2
exploitation,Balesi,1,1,2
exploitation,Balitrand,1,1,2
exploitation,Berquet,1,1,2
exploitation,Berthoulat,1,1,2
exploitation,Aubert,1,1,2
exploitation,Bisaccia,1,1,2
exploitation,Bischoffsheim,1,1,2
exploitation,Bizouard-Bert,1,1,2
exploitation,Bories,1,1,2
exploitation,Borriglione,1,1,2
exploitation,Bort,1,1,2
exploitation,Boudeville,1,1,2
exploitation,Boudoint,1,1,2
rivière,Anna,1,1,2
rivière,Anne,1,1,2
exploitation,Boullay,1,1,2
exploitation,Bollet,1,1,2
exploitation,Bompard,1,1,2
exploitation,Bonnel,1,1,2
exploitation,Bontoux,1,1,2
exploitation,Bony-Cisternes,1,1,2
exploitation,Borderie,1,1,2
exploitation,Bordier,1,1,2
exploitation,Borgne,1,1,2
exploitation,Brossard,1,1,2
exploitation,Bouhey,1,1,2
exploitation,Bouhey-Allex,1,1,2
rivière,Argeliès,1,1,2
embranchement,Loup,1,1,2
embranchement,Lucien,1,1,2
embranchement,Léopold,1,1,2
embranchement,Maire,1,1,2
embranchement,Marcellin,1,1,2
embranchement,Outrey,1,1,2
embranchement,Paulin,1,1,2
embranchement,Perier,1,1,2
embranchement,Perras,1,1,2
embranchement,Persil,1,1,2
ensablement,Nazaire,1,1,2
embranchement,Peyroux,1,1,2
embranchement,Peytral,1,1,2
embranchement,Murat,1,1,2
embranchement,Muret,1,1,2
embranchement,Nadaud,1,1,2
embranchement,Narbonne,1,1,2
embranchement,Nivert,1,1,2
embranchement,Olivier,1,1,2
embranchement,Ollivier,1,1,2
embranchement,Oudin,1,1,2
embranchement,Renoult,1,1,2
embranchement,Petitbien,1,1,2
embranchement,Pourquery,1,1,2
embranchement,Pourteyron,1,1,2
embranchement,Prat,1,1,2
embranchement,Provost,1,1,2
rivière,Bourely,1,1,2
rivière,Bourlon,1,1,2
rivière,Bourrat,1,1,2
rivière,Bouthier,1,1,2
rivière,Brabant,1,1,2
embranchement,Philipon,1,1,2
embranchement,Lorois,1,1,2
embranchement,Pierres,1,1,2
embranchement,Say,1,1,2
embranchement,Schmidt,1,1,2
embranchement,Sibille,1,1,2
embranchement,Siegfried,1,1,2
embranchement,Silhol,1,1,2
embranchement,Sire,1,1,2
embranchement,Soye,1,1,2
rivière,Bouquet,1,1,2
rivière,Buffet,1,1,2
embranchement,Linard,1,1,2
embranchement,Pierre-Alype,1,1,2
embranchement,Maître,1,1,2
embranchement,Meaux,1,1,2
rivière,Bussière,1,1,2
rivière,Béranger,1,1,2
rivière,Béraud,1,1,2
rivière,Bézine,1,1,2
rivière,Cabannes,1,1,2
embranchement,Marcère,1,1,2
embranchement,Marin,1,1,2
embranchement,Marius,1,1,2
embranchement,Minier,1,1,2
embranchement,Maruéjouls,1,1,2
embranchement,Mas,1,1,2
embranchement,Masse,1,1,2
embranchement,Massé,1,1,2
embranchement,Isidore,1,1,2
embranchement,Jacquemin,1,1,2
embranchement,Jacques,1,1,2
embranchement,Joffrin,1,1,2
embranchement,Josse,1,1,2
embranchement,Joubert,1,1,2
embranchement,Jumel,1,1,2
embranchement,Marrot,1,1,2
embranchement,Modeste,1,1,2
embranchement,Montel,1,1,2
embranchement,Montgolfier,1,1,2
embranchement,Monzie,1,1,2
embranchement,Moreau,1,1,2
embranchement,Moutet,1,1,2
embranchement,Lamothe,1,1,2
embranchement,Lamoureux,1,1,2
embranchement,Laporte,1,1,2
embranchement,Lariboisière,1,1,2
embranchement,Maunoury,1,1,2
embranchement,Laroche-Joubert,1,1,2
embranchement,Laroze,1,1,2
embranchement,Laumond,1,1,2
rivière,Cachet,1,1,2
rivière,Calmette,1,1,2
embranchement,Keller,1,1,2
embranchement,Kergariou,1,1,2
embranchement,Labussière,1,1,2
embranchement,Lacroix,1,1,2
embranchement,Lagrosillière,1,1,2
embranchement,Lalanne,1,1,2
embranchement,Laroche,1,1,2
engorgement,Marcel,1,1,2
engorgement,Marin,1,1,2
engorgement,Esprit,1,1,2
engorgement,Faisant,1,1,2
engorgement,Fleury,1,1,2
engorgement,Fleury-Ravarin,1,1,2
engorgement,Georges,1,1,2
engorgement,Hubbard,1,1,2
engorgement,Jobert,1,1,2
engorgement,Justin,1,1,2
embranchement,Porteu,1,1,2
engorgement,Carrière,1,1,2
engorgement,Cazeneuve,1,1,2
engorgement,David,1,1,2
engorgement,Denais,1,1,2
engorgement,Duclaux-Monteil,1,1,2
engorgement,Dépasse,1,1,2
engorgement,Désir,1,1,2
rivière,Bompard,1,1,2
rivière,Bonaparte,1,1,2
rivière,Bonnaud,1,1,2
engorgement,Berger,1,1,2
engorgement,Béthune,1,1,2
ensablement,Nord,1,1,2
ensablement,Deloncle,1,1,2
ensablement,Denis,1,1,2
ensablement,Derveloy,1,1,2
ensablement,Dumas,1,1,2
ensablement,Dumesnil,1,1,2
ensablement,Désir,1,1,2
ensablement,Emile,1,1,2
ensablement,Ferdinand,1,1,2
engorgement,Trouvé,1,1,2
engorgement,Léon,1,1,2
engorgement,Vignes,1,1,2
ensablement,Achard,1,1,2
ensablement,Adrien,1,1,2
ensablement,Bail,1,1,2
ensablement,Bougère,1,1,2
ensablement,David,1,1,2
engorgement,Lamendin,1,1,2
engorgement,Lasies,1,1,2
engorgement,Lazare,1,1,2
engorgement,Lefèvre,1,1,2
engorgement,Louis,1,1,2
engorgement,Vigne,1,1,2
embranchement,Viox,1,1,2
embranchement,Vitet,1,1,2
embranchement,l'Estourbeillon,1,1,2
engorgement,Maurice,1,1,2
engorgement,Monteil,1,1,2
embranchement,Surcouf,1,1,2
embranchement,Tasso,1,1,2
embranchement,Thellier,1,1,2
embranchement,Thiers,1,1,2
embranchement,Traissan,1,1,2
engorgement,Berteaux,1,1,2
embranchement,Péchadre,1,1,2
embranchement,Rameau,1,1,2
embranchement,Raoul,1,1,2
embranchement,Rathier,1,1,2
embranchement,Rauline,1,1,2
embranchement,Ray,1,1,2
embranchement,Raynal,1,1,2
embranchement,Reille,1,1,2
embranchement,Pieyre,1,1,2
embranchement,Plaisance,1,1,2
embranchement,Poncheville,1,1,2
embranchement,Trarieux,1,1,2
engorgement,Bienaimé,1,1,2
engorgement,Bokanowski,1,1,2
engorgement,Bourgoin,1,1,2
embranchement,Roger,1,1,2
embranchement,Roger-Ballu,1,1,2
embranchement,Rouher,1,1,2
embranchement,Réville,1,1,2
embranchement,Sablonnière,1,1,2
embranchement,Saint-Pierre,1,1,2
embranchement,Sarrien,1,1,2
embranchement,Saussay,1,1,2
embranchement,Villeneuve,1,1,2
engorgement,Aristide,1,1,2
engorgement,Barthe,1,1,2
engorgement,Bataille,1,1,2
rivière,Bottieau,1,1,2
rivière,Bouché,1,1,2
rivière,Boulart,1,1,2
embranchement,René,1,1,2
embranchement,Tézenas,1,1,2
embranchement,Veber,1,1,2
embranchement,Vernet,1,1,2
embranchement,Villaine,1,1,2
engorgement,André,1,1,2
rives,Duc,1,1,2
rives,Ducos,1,1,2
rives,Duportal,1,1,2
rives,Dupuy,1,1,2
rives,Dutailly,1,1,2
rives,Dutreil,1,1,2
rives,Dépasse,1,1,2
exploitation,Dionys,1,1,2
exploitation,Disleau,1,1,2
exploitation,Donnet,1,1,2
exploitation,Chaumeil,1,1,2
exploitation,Drumel,1,1,2
exploitation,Dréolle,1,1,2
rives,Herbet,1,1,2
rives,Hercule,1,1,2
rives,Grosjean,1,1,2
rives,Guillot,1,1,2
rives,Guyot,1,1,2
rives,Guérin,1,1,2
rives,Gérard,1,1,2
rives,Hau,1,1,2
rives,Henri,1,1,2
exploitation,Doriot,1,1,2
exploitation,Dugueyt,1,1,2
exploitation,Dugué,1,1,2
exploitation,Dumaine,1,1,2
exploitation,Dunaime,1,1,2
exploitation,Dupon,1,1,2
exploitation,Duport,1,1,2
rives,Folliet,1,1,2
exploitation,Dubost,1,1,2
exploitation,Duboys-Fresney,1,1,2
exploitation,Dubreuil,1,1,2
rives,Dubois,1,1,2
